id,category/id,category/name/ca,category/name/es,scope/id,scope/name/ca,scope/name/es,participatory_space/id,participatory_space/url,component/id,title/ca,title/es,description/ca,description/es,start_time,end_time,attendees,contributions,organizations,address,location/ca,location/es,reference,comments,attachments,followers,url,related_proposals,related_results
2795,721.0,Progrés Econòmic,Progrés Econòmic,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Propostes per a un comerç amb futur a l’Eixample,Propuestas para un comercio con futuro en el Eixample,<p>Sessió de debat i recollida de propostes i projectes d'inversió en relació a definir i construir el futur del comerç a l'Eixample. Vine i participa!</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en relación a definir y construir el futuro del comercio en el Eixample. ¡Ven y participa!</p>,2020-03-09 17:30:00,2020-03-09 19:30:00,12,2,"Sant Antoni Comerç
Associació Rambla Catalunya
Associació Pelai
Nou Eixample
ESCF
Cor Eixample
Gaixample
Diagonal Barcelona
Bagno
Encants nous Eix comercial 
","Carrer de Viladomat, 2, 8, 08015 Barcelona",Centre Cívic Cotxeres Borrell - sala 1 ,Centro Cívico Cotxeres Borrell,BCN-MEET-2020-02-2795,0,4,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2795,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20965, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21850",
2789,720.0,Drets socials,Derechos Sociales,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Dissenyem un Eixample per a les persones grans (2) ,Diseñemos un Eixample para las personas mayores (2),<p>Sessió de debat i recollida de propostes i projectes d'inversió en relació a les polítiques per a les persones grans . Vine i participa!</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en relación a las políticas para las personas mayores. ¡Ven y participa!</p>,2020-02-27 09:30:00,2020-02-27 11:30:00,15,5,"Carlit
Transformadors
CEMELI
ACA","Carrer d'Ausiàs Marc, 60, 08010 Barcelona",Espai gent gran transformadors ,Espacio personas mayores transformadores,BCN-MEET-2020-02-2789,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2789,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19437, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19438, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19439, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19440",
2792,724.0,"Aprenentatges, creativitat i vincles","Aprendizajes, creatividad y vínculos",2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Propostes per millorar les polítiques educatives a l’Eixample ,Propuestas para mejorar las políticas educativas en el Eixample,<p>Sessió de debat i recollida de propostes i projectes d'inversió en relació a les polítiques educatives a l'Eixample. Vine i participa!</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en relación a las políticas educativas en el Eixample. Ven y participa!</p>,2020-03-04 17:30:00,2020-03-04 19:30:00,25,5,"Escola Sant Anna Eixample
Consell Escolar del districte
Escola Mare del Diví Pastor - Bailèn
AFA Escola Auró  
Amics Infants Marroc
UGT
CFA Palau de Mar
Dominiques Barcelona
CEB
Institut Jaume Balmes
Escola Concepció
Escola Ramón Llull
Escola Santa Anna Eixample
Escola Tabor
CRP Eixample
Sagrat Cor Diputació
AVV Dreta de l'Eixample
USTEC-STES
Escola Fort Pienc
CEMD D_Pub
AFA Ramón Llull
AFA 9 Graons","Carrer de Pau Claris, 121 08009 Barcelona",Institut Balmes,Instituto Balmes,BCN-MEET-2020-02-2792,0,4,275,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2792,,
2793,,,,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Dissenyem un Eixample per a les persones grans (3),Diseñemos un Eixample para las personas mayores (3),<p>Sessió de debat i recollida de propostes i projectes d'inversió en relació a les polítiques per a les persones grans del Eixample. Vine i participa!</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en relación a las políticas para las personas mayores. ¡Ven y participa!</p>,2020-03-05 15:30:00,2020-03-05 17:30:00,15,3,"Espai Gent Gran Sant Antoni, Assamblea Gent Gran NNEE","Carrer del Comte Borrell, 44, 08015 Barcelona",Espai de gent gran Sant Antoni,Espacio de personas mayores Sant Antoni,BCN-MEET-2020-02-2793,0,3,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2793,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20166, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20721",
2794,724.0,"Aprenentatges, creativitat i vincles","Aprendizajes, creatividad y vínculos",9.0,Sant Andreu,Sant Andreu,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Debat sectorial Cultura (incloent totes les expressions culturals) de Sant Andreu,Debate sectorial Cultura (incluyendo todas las expresiones culturals) de Sant Andreu,<p>Sessió especial del Consell de Barri on parlarem de quines són les accions prioritàries al barri i recollirem idees per als Pressupostos Participatius. Vine i participa!</p>,<p>Sesión especial del Consejo de barrio donde hablaremos de cuales son las acciones prioritarias en el barrio y recogeremos ideas para los Presupuestos Participativos. ¡Ven y participa!</p>,2020-03-11 17:30:00,2020-03-11 19:30:00,2,1,Entitats de Cultura del districte de Sant Andreu,"Carrer de Garcilaso, 103, 08027 Barcelona","Espai Jove Garcilaso
",Espacio Joven Garcilaso,BCN-MEET-2020-02-2794,0,1,275,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2794,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/22722,
2796,,,,3.0,Sants - Montjuïc,Sants - Montjuïc,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Debat jove a la Marina,Debate joven a la Marina,<p>Debat amb les persones joves del barri de la Marina per a recollir propostes i projectes d’inversió pel barri i/o el conjunt del districte.&nbsp;</p><p> </p><p>&nbsp;</p>,<p>Debate con las personas jóvenes del barrio de la Marina para recoger propuestas y proyectos de inversión para el barrio y/o el conjunto del distrito.</p>,2020-03-04 17:00:00,2020-03-04 19:00:00,14,4,Spait-T; SDJ Química; Mans a les mans,Carrer de la Química,Serveis de dinamització juvenil la Química,Servicios de dinamización juvenil la Química,BCN-MEET-2020-02-2796,0,1,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2796,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19941, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19943, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/19944",
2797,,,,2.0,Eixample,Eixample,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Barri: Propostes de futur per la Dreta de l’Eixample,Consejo de Barrio: Propuestas de futuro para la Derecha del Eixample,<p>Sessió de debat i recollida de propostes i projectes d'inversió en relació a les actuacions del barri de la Dreta de l'Eixample. Vine i participa!</p>,<p>Sesión de debate y recogida de propuestas y proyectos de inversión en relación a las actuaciones del barrio de la Dreta del Eixample. ¡Ven y participa!</p>,2020-03-11 17:30:00,2020-03-11 20:00:00,21,3,"Units per avançar, Associació de Veïns de la Dreta de l'Eixample, Associació de Veïns Amics de Passeig de St. Joan i Transformadors.","Carrer de València, 302, 08009 Barcelona",Casa Elizalde,Casa Elizalde,BCN-MEET-2020-02-2797,0,3,273,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2797,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21623, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21831, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21832",
2803,,,,105.0,Hostafrancs,Hostafrancs,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell de Barri d'Hostafrancs,Consejo de Barrio de Hostafrancs,<p>Debat i recollida de propostes i projectes d’inversió pel barri i/o el conjunt del districte. </p>,<p>Debate y recogida de propuestas y proyectos de inversión para el barrio y/o el conjunto del distrito. </p>,2020-03-09 17:00:00,2020-03-09 19:00:00,57,17,"Societat d'Entitats SHB
AVV Comercians Creu Coberta
Amics de la historia
Orfeó Atlàntida
AVV Hostafrancs
Comisió festes Vilerdell/Hostafrancs
AVV Hostafrancs
Centre cívic
Diabetes cero
Escola Joan Pelegrí
Presedente a la
APSOCECAT
GUB
ACC - Aturem el Canvi climàtic
Faech
lleure cíci
Veï
Col·lectiu d'artistes de Sants
GUB
Toiran
Bsbarí Ciutat Comptal
President FIAETH
AVV Hostafrancs","Carrer del Rector Triadó, 53, 08014 Barcelona",Centre Cívic Casinet d'Hostafrancs,Centro Cívico Casinet d'Hostafrancs,BCN-MEET-2020-02-2803,0,2,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2803,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20993, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20995, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20996, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20998, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/20999, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21000, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/21001",
2823,,,,93.0,la Barceloneta,la Barceloneta,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Barceloneta: Decidim la Barceloneta,Barceloneta: Decidamos la Barceloneta,"<p>Sessió sobre al barri de la Barceloneta, pel debat i recollida de propostes i projectes d’inversió. Vine i participa!</p><p>Consulta l'enllaç de la mateixa sessió per el Procés Participatiu del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3208"" target=""_blank"">clica aquí</a></p>","<p>Sesión sobre en el barrio de la Barceloneta, por el debate y recogida de propuestas y proyectos de inversión. Ven y participa!</p><p>Consulta el enlace de la misma sesión para el Proceso Participativo del PAM 2020-2023: <a href=""https://www.decidim.barcelona/processes/PAM2020/f/3734/meetings/3208?locale=es"" target=""_blank"">clica aquí</a></p>",2020-02-11 17:00:00,2020-02-11 19:00:00,27,0,"Associació Barceloneta Diu Prou, Associació Barceloneta Alerta, Associació Barceloneta Futsal, AAVV Barceloneta, Associació de Geganters Barceloneta, AAVV L'Òstia, AAVV La Maquinista, Institut Papasseit, Comissió Habitatge Barceloneta Diu Prou, AMPA Joan Salvat, CC Barceloneta, Agrupació de Comerciants i Industrials de la Barceloneta – ACIB, veïnes i veïns del barri.","Dr.Aiguader, 24 - 36",INSTITUT MUNICIPAL  DE L'HABITATGE,INSTITUTO MUNICIPAL  DE LA VIVIENDA,BCN-MEET-2020-02-2823,0,3,274,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2823,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18862, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18868, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18874, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18879, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18888, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18891, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18894, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18900, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18913, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18914, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18917",
2870,,,,10.0,Sant Martí,Sant Martí,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Consell d'Esports de Sant Martí,Consejo de Deportes de Sant Martí,<p>Debat del Consell sectorial de d'Esports i recollida de propostes i projectes d’inversió pel districte. </p>,<p>Debate del Consejo sectorial de Deportes y recogida de propuestas y proyectos de inversión para el distrito. </p>,2020-02-10 18:00:00,2020-02-10 20:00:00,24,13,"Ajuntament Barcelona - Institut Barcelona Esports
CET 10
CFA Poblenou Bufals
PB Barcino
Barcelona Tsunamis
Bitlles Poblenou
C.B Barna 
Associació Sant Martí Esports (ASME)
CE Diagonal Mar
CB. ALISOS
CB GRUP BARNA
Barcelona Urololo
C.F.A Barcelona Pagesos
Club Natació Poblenou
Club Futbol Sala - Rosario Central Catalunya
CA Canaletes - Sant Martí","Plaça de Valentí Almirall, 1, 08018 Barcelona",Sala d'Actes del Districte de Sant Martí,Sala de Actos del Distrito de Sant Martí,BCN-MEET-2020-02-2870,0,3,274,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2870,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18410, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18421, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18422, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18423, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18424, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18425, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18426, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18428, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18429, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18430",
2872,,,,10.0,Sant Martí,Sant Martí,79,https://www.decidim.barcelona/processes/PressupostosParticipatius?participatory_process_slug=PressupostosParticipatius,3769,Taula de Comerç de Sant Martí,Mesa de Comercio de Sant Martí,<p>Debat obert sobre comerç i recollida de propostes i projectes d’inversió pel districte. </p>,<p>Debate abierto sobre comercio y recogida de propuestas y proyectos de inversión para el distrito.  </p>,2020-02-12 14:00:00,2020-02-12 16:00:00,10,8,"Eix Comercial Poblenou
Ass. Comerciants Xavier Nogués
Tècnica accions proximitat Bcn Activa
Eix Poblenou
Eix Clot
Eix Vila Olimpica","Plaça de Valentí Almirall, 1, 08018 Barcelona",Sala d'Actes del Districte de Sant Martí,Sala de Actos del Distrito de Sant Martí,BCN-MEET-2020-02-2872,0,3,272,https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3769/meetings/2872,"https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18444, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18446, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18448, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18449, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18451, https://www.decidim.barcelona/processes/PressupostosParticipatius/f/3768/proposals/18452",
